molecule_cheml_id,bioactivity_class,pIC50
CHEMBL3622077,active,7.592949185195749
CHEMBL5406393,active,8.6779875614176
CHEMBL5432233,active,8.698970004336019
CHEMBL5418345,active,8.770062314092065
CHEMBL5397670,active,8.95900230757651
CHEMBL5431850,active,9.051000545973046
CHEMBL5397197,active,8.602059991327963
CHEMBL5415771,active,8.6779875614176
CHEMBL5423824,active,8.823908740944319
CHEMBL5402090,active,8.886056647693163
CHEMBL5396464,active,9.387004343967652
CHEMBL5412416,active,9.552997101533837
CHEMBL5417335,active,9.444059562181488
CHEMBL5413770,active,8.795880017344075
CHEMBL5399449,active,9.0
CHEMBL5407526,active,9.409046764812016
CHEMBL5402457,active,9.444059562181488
CHEMBL5440356,active,7.585026652029182
CHEMBL5400488,active,8.823908740944319
CHEMBL5411472,active,8.357041120590209
CHEMBL5424049,active,6.115000842917264
CHEMBL5423400,active,8.523023534240473
CHEMBL5425230,active,7.509058794643213
CHEMBL5410657,active,9.419987887470576
CHEMBL5412353,active,8.770062314092065
CHEMBL5401315,active,9.509058794643211
CHEMBL3622054,active,9.552997101533837
CHEMBL3622055,active,9.585026652029182
CHEMBL5440424,active,9.552997101533837
CHEMBL5417041,active,9.0
CHEMBL5439970,active,9.221993538576491
CHEMBL5440379,active,9.37695756575362
CHEMBL5402619,active,9.18701983396052
CHEMBL5428080,active,8.409046764812015
CHEMBL5425142,active,8.260032303240491
CHEMBL5435238,active,8.770062314092065
CHEMBL3622056,active,9.37695756575362
CHEMBL3622057,active,9.346980548900389
CHEMBL3622058,active,9.29200425357707
CHEMBL5398138,active,8.698970004336019
CHEMBL3622059,active,9.13697470377053
CHEMBL5409338,active,8.260032303240491
CHEMBL5421435,active,9.432033093176846
CHEMBL3622060,active,7.823908740944319
CHEMBL5427905,active,8.260032303240491
CHEMBL5394799,active,8.0
CHEMBL3622061,active,8.2839966563652
CHEMBL3622062,active,7.509058794643213
CHEMBL3622063,active,8.6779875614176
CHEMBL3622064,active,9.602059991327964
CHEMBL3622065,active,8.568958054664115
CHEMBL3622066,active,8.638083381331356
CHEMBL5408847,active,8.398048595866479
CHEMBL5404073,active,9.602059991327964
CHEMBL5397563,active,7.853871964321762
CHEMBL5398997,active,8.419987887470576
CHEMBL5408436,active,10.0
CHEMBL5434606,active,8.494985759915894
CHEMBL5424630,active,8.823908740944319
CHEMBL5419258,active,7.795880017344075
CHEMBL5412425,active,8.823908740944319
CHEMBL5437662,active,7.795880017344075
CHEMBL5429338,active,8.602059991327963
CHEMBL5395753,active,8.552997101533837
CHEMBL3818343,active,9.059981844992336
CHEMBL5416513,active,9.657972311912529
CHEMBL3623231,active,9.92118081690115
CHEMBL5422332,active,7.409046764812015
CHEMBL5413153,active,8.853871964321762
CHEMBL5430347,active,7.638083381331357
CHEMBL3622363,active,7.538051504796238
CHEMBL5410011,active,8.638083381331356
CHEMBL5421626,active,8.538051504796238
CHEMBL5406734,active,9.6779875614176
CHEMBL5436996,active,9.795880017344077
CHEMBL5438093,active,10.69897000433602
CHEMBL5413472,active,7.097018600202497
CHEMBL5429844,active,8.744968836654449
CHEMBL5421450,active,8.419987887470576
CHEMBL4465348,active,7.409046764812015
CHEMBL5395326,active,8.886056647693163
CHEMBL5411834,active,8.14898639317633
CHEMBL5404624,active,8.398048595866479
CHEMBL5395694,active,8.357041120590209
CHEMBL5402193,active,7.744968836654449
CHEMBL5402413,active,9.221993538576491
CHEMBL5413431,active,8.585026652029182
CHEMBL5400682,active,6.118997873412474
CHEMBL3623232,active,9.69897000433602
CHEMBL5436006,active,8.409046764812015
CHEMBL5404820,active,8.886056647693163
CHEMBL5401946,active,8.1739900222089
CHEMBL5401648,active,9.853871964321762
CHEMBL5413848,active,8.823908740944319
CHEMBL5435398,active,6.526995035732729
CHEMBL5431758,active,8.523023534240473
CHEMBL5402384,active,8.638083381331356
CHEMBL5412669,active,8.95900230757651
CHEMBL5425028,active,10.552997101533837
CHEMBL350338,active,8.119015009513246
CHEMBL348913,active,7.844967771209029
CHEMBL350072,active,7.753994095923971
CHEMBL163420,active,7.031984286006358
CHEMBL423613,active,7.677987561417599
CHEMBL162585,active,8.698970004336019
CHEMBL162834,active,7.851089006890644
CHEMBL31760,active,9.155026061853112
CHEMBL31224,active,8.538051504796238
CHEMBL29482,active,8.456056057517094
CHEMBL285809,active,6.632998369161559
CHEMBL31456,active,8.114017188645027
CHEMBL5426228,inactive,3.397999999740579
CHEMBL5405854,inactive,3.5230000027495114
CHEMBL5438618,inactive,4.455999959081013
CHEMBL5419141,inactive,4.9210001097592295
CHEMBL5421931,inactive,4.30100003037852
CHEMBL5394232,inactive,4.602000062824431
CHEMBL5401807,inactive,4.310000017174303
CHEMBL5395683,inactive,4.823999952363053
CHEMBL5414163,inactive,4.838999956097505
CHEMBL5406470,inactive,4.346999956446259
CHEMBL5413133,inactive,4.602000062824431
CHEMBL415952,inactive,4.698999971689156
CHEMBL5419940,inactive,4.796000007769141
CHEMBL5423840,inactive,4.995999950977336
CHEMBL5433174,active,6.319003122003004
CHEMBL5398810,inactive,4.481000053945843
CHEMBL5398069,inactive,4.698999971689156
CHEMBL5401856,inactive,4.854000100094879
CHEMBL5432975,inactive,4.721000063947474
CHEMBL5436915,inactive,4.495000014892132
CHEMBL5425656,active,6.301003938776766
CHEMBL5432857,active,6.071000242946834
CHEMBL5417855,active,6.066001780383496
CHEMBL5397541,inactive,4.796000007769141
CHEMBL5423113,inactive,4.553000049594989
CHEMBL5401971,inactive,3.921000001140274
CHEMBL5397559,inactive,4.58499992703721
CHEMBL5423378,inactive,4.698999971689156
CHEMBL5434818,inactive,3.677999996611521
CHEMBL5440818,active,6.097002310392405
CHEMBL5401445,active,6.678008252452735
CHEMBL5402637,active,6.200997366572284
CHEMBL5418765,active,6.638007891242187
CHEMBL5439843,active,6.155001238642457
CHEMBL5436300,active,6.301003938776766
CHEMBL5419948,inactive,4.444000042440511
CHEMBL5421565,active,7.301029995663981
CHEMBL5397796,active,6.720995038155098
CHEMBL5411950,active,7.398048595866478
CHEMBL5433553,active,6.920999747696151
CHEMBL5395040,active,6.720995038155098
CHEMBL5427944,active,6.720995038155098
CHEMBL5419123,active,6.301003938776766
CHEMBL5430737,active,7.301029995663981
CHEMBL5439983,active,6.853996066189131
CHEMBL5431734,active,7.221993538576491
CHEMBL348263,active,6.5690063480624525
CHEMBL112532,active,8.155026061853112
CHEMBL358214,active,6.114000248610755
CHEMBL151207,active,6.443999197391357
CHEMBL5423575,active,7.166980452923468
CHEMBL150999,inactive,4.728000032587094
CHEMBL150278,active,6.499996931948306
CHEMBL150799,inactive,4.8479998536156925
CHEMBL151038,active,6.319003122003004
CHEMBL5426889,inactive,4.62899996688649
CHEMBL356594,inactive,4.796000007769141
CHEMBL113242,active,6.236999022944533
CHEMBL110524,inactive,4.796000007769141
CHEMBL112908,inactive,4.698999971689156
CHEMBL112509,inactive,4.444000042440511
CHEMBL431843,inactive,4.291999999979078
CHEMBL287574,inactive,4.958999936548504
CHEMBL5425696,active,17.899974269892137
CHEMBL5394223,inactive,1.0
CHEMBL5434047,active,8.80106813006779
CHEMBL5417624,inactive,1.0
CHEMBL5411570,active,12.089002283689355
CHEMBL5416291,inactive,1.0
CHEMBL5425567,inactive,1.2750000000253503
CHEMBL23365,inactive,1.0
CHEMBL5396048,active,10.051978466858897
CHEMBL5399600,inactive,1.0
CHEMBL5438005,inactive,4.664000021000383
CHEMBL103685,inactive,1.0
CHEMBL117,active,6.0
CHEMBL317221,inactive,4.737000100110278
CHEMBL491692,inactive,1.0
CHEMBL351167,inactive,3.959000015582562
CHEMBL161530,inactive,1.0
CHEMBL158984,inactive,1.1630000000089962
CHEMBL3401429,active,7.568636235841013
CHEMBL225178,inactive,1.3860000000047767
CHEMBL375046,inactive,1.0
CHEMBL224649,inactive,1.0
CHEMBL223983,inactive,1.0
CHEMBL1642686,inactive,3.6040000031901953
CHEMBL1191848,inactive,1.0
CHEMBL162431,inactive,1.0
CHEMBL199334,active,7.590404980603184
CHEMBL371663,active,6.927015255372069
CHEMBL5438879,active,8.153972324635621
CHEMBL5394486,inactive,1.0
CHEMBL5431850,active,6.775001039460547
CHEMBL5440356,inactive,3.101000000263301
CHEMBL5424049,inactive,1.0
CHEMBL5409338,inactive,1.0
CHEMBL3622062,inactive,4.203999994981419
CHEMBL3622063,inactive,1.00399999999683
CHEMBL5397563,inactive,1.0
CHEMBL5398997,inactive,1.0
CHEMBL3622363,inactive,4.963000037223874
CHEMBL350072,active,7.567993312730402
CHEMBL162585,inactive,1.0
CHEMBL5406470,inactive,3.3019999977888617
CHEMBL5401971,inactive,1.0
CHEMBL5397559,inactive,1.0
CHEMBL5434818,inactive,1.0
CHEMBL5419948,inactive,1.0
CHEMBL5431734,inactive,1.0
CHEMBL1444,active,8.096910013008056
CHEMBL1825022,inactive,4.097018600202497
CHEMBL224789,active,8.096910013008056
CHEMBL5558656,active,6.494850021680094
CHEMBL5556708,inactive,5.0
CHEMBL5561336,inactive,4.0
CHEMBL5564308,inactive,4.0
CHEMBL5568367,inactive,4.0
CHEMBL5568432,inactive,4.0
CHEMBL5559605,inactive,4.0
CHEMBL5565514,active,6.494850021680094
CHEMBL5549760,active,6.1938200260161125
CHEMBL5563219,inactive,4.0
CHEMBL5561803,inactive,4.0
CHEMBL5396802,inactive,4.0
CHEMBL1358,inactive,4.0
CHEMBL489,inactive,4.0
CHEMBL1444,active,8.744727494896694
CHEMBL5561121,inactive,4.920818753952375
CHEMBL5561326,active,6.455931955649724
CHEMBL5564454,active,6.752026733638194
CHEMBL5567780,active,7.214670164989233
CHEMBL5560949,active,7.080921907623926
CHEMBL5568037,active,6.161150909262744
CHEMBL5560527,active,6.494850021680094
CHEMBL5559396,active,6.045757490560675
CHEMBL5557971,active,6.187086643357144
CHEMBL5566581,active,6.301029995663981
CHEMBL5555812,active,7.267606240177032
CHEMBL5559919,active,6.749579997691106
CHEMBL5564606,active,6.102372908709558
CHEMBL5559750,active,6.876148359032914
CHEMBL5555946,active,6.096910013008056
CHEMBL5559883,active,6.259637310505756
CHEMBL5557518,inactive,4.910094888560602
CHEMBL1444,active,6.554395796726403
CHEMBL83,inactive,3.006123085058789
CHEMBL5559841,active,6.285670240254767
CHEMBL5564713,active,6.148130399270234
CHEMBL5568351,active,6.982966660701219
CHEMBL5568308,active,6.501689446210399
CHEMBL5567762,active,6.661543506395395
CHEMBL1444,active,7.585026652029182
CHEMBL2165315,active,7.309803919971486
CHEMBL5946526,inactive,4.361510743045363
CHEMBL6031073,inactive,4.301029995663981
CHEMBL5873947,inactive,4.6020599913279625
CHEMBL5875159,active,7.221848749616356
CHEMBL5887888,inactive,4.838631997765025
